symbol,ask,bid,low,high,askVolume,bidVolume,spreadRaw,timestamp,datetime,rsiM1,signal,signal_price
GOOGL.US_9,166.26,166.23,163.05,167.87,202,110,0.03,1714758385639,2024-05-03 18:46:25.639,29.827100191666634,HOLD,
GOOGL.US_9,166.25,166.22,163.05,167.87,310,301,0.03,1714758386640,2024-05-03 18:46:26.640,27.219262337952408,HOLD,
GOOGL.US_9,166.22,166.21,163.05,167.87,10,100,0.01,1714758387642,2024-05-03 18:46:27.642,21.017397829815152,HOLD,
GOOGL.US_9,166.21,166.2,163.05,167.87,60,100,0.01,1714758388643,2024-05-03 18:46:28.643,19.362965310987907,HOLD,
GOOGL.US_9,166.22,166.19,163.05,167.87,110,110,0.03,1714758389643,2024-05-03 18:46:29.643,25.922998407813914,HOLD,
GOOGL.US_9,166.21,166.19,163.05,167.87,10,110,0.02,1714758392645,2024-05-03 18:46:32.645,23.749412201353312,HOLD,
GOOGL.US_9,166.23,166.22,163.05,167.87,100,100,0.01,1714758393646,2024-05-03 18:46:33.646,35.85150845361441,HOLD,
GOOGL.US_9,166.24,166.23,163.05,167.87,100,7,0.01,1714758395648,2024-05-03 18:46:35.648,41.10911424349653,HOLD,
GOOGL.US_9,166.22,166.19,163.05,167.87,110,110,0.03,1714758402652,2024-05-03 18:46:42.652,34.708521386890695,HOLD,
GOOGL.US_9,166.21,166.2,163.05,167.87,100,100,0.01,1714758403653,2024-05-03 18:46:43.653,31.913536031179653,HOLD,
GOOGL.US_9,166.22,166.19,163.05,167.87,108,210,0.03,1714758405154,2024-05-03 18:46:45.154,37.56933431988885,HOLD,
GOOGL.US_9,166.21,166.18,163.05,167.87,510,210,0.03,1714758408156,2024-05-03 18:46:48.156,34.35848679020072,HOLD,
GOOGL.US_9,166.2,166.18,163.05,167.87,100,110,0.02,1714758411159,2024-05-03 18:46:51.159,31.344761419641834,HOLD,
GOOGL.US_9,166.19,166.17,163.05,167.87,110,100,0.02,1714758412659,2024-05-03 18:46:52.659,28.52951416182529,BUY,166.19
GOOGL.US_9,166.18,166.17,163.05,167.87,100,100,0.01,1714758414661,2024-05-03 18:46:54.661,25.911364975895246,HOLD,
GOOGL.US_9,166.18,166.15,163.05,167.87,100,107,0.03,1714758420665,2024-05-03 18:47:00.665,25.911364975895246,HOLD,
GOOGL.US_9,166.15,166.14,163.05,167.87,10,100,0.01,1714758423166,2024-05-03 18:47:03.166,19.215827962889666,HOLD,
GOOGL.US_9,166.15,166.12,163.05,167.87,320,210,0.03,1714758424668,2024-05-03 18:47:04.668,19.215827962889662,HOLD,
GOOGL.US_9,166.15,166.13,163.05,167.87,230,110,0.02,1714758428170,2024-05-03 18:47:08.170,19.215827962889666,HOLD,
GOOGL.US_9,166.15,166.12,163.05,167.87,140,210,0.03,1714758429171,2024-05-03 18:47:09.171,19.215827962889662,HOLD,
GOOGL.US_9,166.15,166.13,163.05,167.87,310,35,0.02,1714758430172,2024-05-03 18:47:10.172,19.215827962889662,HOLD,
GOOGL.US_9,166.13,166.1,163.05,167.87,121,210,0.03,1714758431174,2024-05-03 18:47:11.174,14.663735339036354,HOLD,
GOOGL.US_9,166.12,166.09,163.05,167.87,145,110,0.03,1714758432175,2024-05-03 18:47:12.175,12.939515876499286,HOLD,
GOOGL.US_9,166.11,166.08,163.05,167.87,110,210,0.03,1714758433176,2024-05-03 18:47:13.176,11.427821799648472,HOLD,
GOOGL.US_9,166.1,166.08,163.05,167.87,100,110,0.02,1714758434178,2024-05-03 18:47:14.178,10.100324265967654,HOLD,
GOOGL.US_9,166.08,166.07,163.05,167.87,100,100,0.01,1714758435681,2024-05-03 18:47:15.681,8.007435180185759,HOLD,
GOOGL.US_9,166.09,166.06,163.05,167.87,210,310,0.03,1714758436684,2024-05-03 18:47:16.684,17.610409499386293,HOLD,
GOOGL.US_9,166.08,166.05,163.05,167.87,110,320,0.03,1714758438186,2024-05-03 18:47:18.186,15.759641825597935,HOLD,
GOOGL.US_9,166.08,166.06,163.05,167.87,110,261,0.02,1714758439187,2024-05-03 18:47:19.187,15.759641825597937,HOLD,
GOOGL.US_9,166.07,166.05,163.05,167.87,7,320,0.02,1714758440189,2024-05-03 18:47:20.189,13.90952258606505,HOLD,
GOOGL.US_9,166.08,166.05,163.05,167.87,110,210,0.03,1714758441690,2024-05-03 18:47:21.690,23.953079216730988,HOLD,
GOOGL.US_9,166.08,166.06,163.05,167.87,110,100,0.02,1714758442692,2024-05-03 18:47:22.692,23.953079216730988,HOLD,
GOOGL.US_9,166.07,166.05,163.05,167.87,100,210,0.02,1714758443694,2024-05-03 18:47:23.694,20.87139002478775,HOLD,
